timestep,demand_th,demand_el,pv,wind,temperature
1879,0.2783402294,57194,6.62E-003,8.04E-002,2.3
1880,0.2606149545,62462,2.56E-002,1.82E-001,2.4
1881,0.2406699522,65319,3.64E-002,1.82E-001,3.3
1882,0.2240842557,65946,6.20E-002,8.05E-002,4.6
1883,0.2066969757,66936,5.71E-002,8.05E-002,5.4
1884,0.1967113342,68262,6.86E-002,8.04E-002,5.4
1885,0.1914405016,67774,8.93E-002,8.02E-002,5.6
1886,0.1915528283,67009,8.52E-002,2.88E-002,5.6
1887,0.1939460024,65818,5.71E-002,2.88E-002,5.8
1888,0.1998316246,64492,5.04E-002,4.82E-003,5.9
1889,0.2102585046,62914,2.32E-002,4.82E-003,6.0
1890,0.2245092746,62676,6.62E-003,1.40E-004,5.5
1891,0.2336330134,65492,0.00E+000,4.86E-003,5.4
1892,0.2230021434,68947,0.00E+000,1.41E-004,5.3
1893,0.2064410265,64808,0.00E+000,2.91E-002,4.8
1894,0.1716966041,62205,0.00E+000,8.13E-002,4.2
1895,0.1184548408,60431,0.00E+000,8.16E-002,4.1
1896,0.1133077078,55624,0.00E+000,8.19E-002,4.5
1897,0.131751677,52362,0.00E+000,1.86E-001,4.1
1898,0.1345304574,50315,0.00E+000,1.86E-001,3.8
1899,0.1407003534,49099,0.00E+000,1.87E-001,3.5
1900,0.1560542619,49496,0.00E+000,8.26E-002,3.6
1901,0.1950236241,50769,0.00E+000,3.34E-001,4.1
1902,0.2683685216,53328,0.00E+000,1.88E-001,4.5
1903,0.3175430881,58192,6.44E-002,8.32E-002,4.7
1904,0.2973212951,63569,2.50E-001,1.88E-001,4.9
1905,0.2745671369,66326,4.64E-001,3.32E-001,5.3
1906,0.2556454262,66871,6.40E-001,3.30E-001,5.4
1907,0.2358092329,67775,7.67E-001,8.17E-002,6.0
1908,0.2244171627,68855,8.24E-001,2.92E-002,6.3
1909,0.2184039591,68024,8.39E-001,1.83E-001,6.1
1910,0.2185321065,67355,7.70E-001,3.24E-001,6.0
1911,0.2212623474,66360,6.31E-001,1.82E-001,6.7
1912,0.2279769307,65296,4.52E-001,1.82E-001,6.9
1913,0.2398723857,63747,4.39E-002,8.06E-002,7.2
1914,0.2561303069,64033,2.39E-002,8.10E-002,7.1
1915,0.2665390796,66391,0.00E+000,8.16E-002,7.1
1916,0.2544109037,68684,0.00E+000,2.95E-002,6.6
1917,0.2355172345,64905,0.00E+000,8.23E-002,5.6
1918,0.1958792303,62175,0.00E+000,2.96E-002,5.6
1919,0.1351386253,60544,0.00E+000,2.97E-002,5.4
1920,0.1292665438,55847,0.00E+000,2.98E-002,5.4
1921,0.1237197599,52384,0.00E+000,2.98E-002,5.1
1922,0.1263291388,50328,0.00E+000,2.98E-002,5.2
1923,0.1321229022,49571,0.00E+000,2.99E-002,5.5
1924,0.1465407975,49577,0.00E+000,8.32E-002,5.6
1925,0.1831344883,50847,0.00E+000,8.33E-002,5.6
1926,0.2520080944,53450,0.00E+000,8.34E-002,5.4
1927,0.2981848543,58469,6.89E-002,8.32E-002,5.2
1928,0.2791958332,64008,2.54E-001,2.97E-002,5.0
1929,0.2578288263,65991,4.67E-001,2.94E-002,5.4
1930,0.2400606312,66332,6.67E-001,2.92E-002,6.0
1931,0.2214337026,67236,8.05E-001,2.90E-002,6.1
1932,0.210736122,68271,8.64E-001,4.82E-003,6.6
1933,0.2050894987,68007,8.25E-001,2.87E-002,7.5
1934,0.2052098338,67192,7.49E-001,7.94E-002,8.1
1935,0.2077736323,66272,6.33E-001,7.91E-002,7.9
1936,0.2140788775,65133,4.51E-001,4.76E-003,7.5
1937,0.2252491553,63410,4.65E-002,4.77E-003,7.6
1938,0.2405159524,63360,2.64E-002,4.80E-003,7.8
1939,0.2502901799,65659,0.00E+000,2.89E-002,7.5
1940,0.2389013683,68701,0.00E+000,2.90E-002,7.3
1941,0.2211595052,65458,0.00E+000,8.10E-002,7.2
1942,0.1839379346,63077,0.00E+000,2.91E-002,7.1
1943,0.1269002312,61450,0.00E+000,8.13E-002,7.1
1944,0.1213861267,56581,0.00E+000,8.15E-002,7.3
1945,0.1048325081,53287,0.00E+000,1.85E-001,7.8
1946,0.1082048559,51338,0.00E+000,8.18E-002,7.5
1947,0.1144633908,50787,0.00E+000,8.20E-002,7.5
1948,0.1331492885,50765,0.00E+000,2.95E-002,7.0
1949,0.1809885268,51879,0.00E+000,8.22E-002,6.5
1950,0.2419712475,54080,0.00E+000,8.23E-002,6.3
1951,0.2673762106,58187,7.10E-002,8.20E-002,5.8
1952,0.2509991663,62959,2.61E-001,2.92E-002,6.1
1953,0.2251413414,64972,4.71E-001,4.84E-003,6.8
1954,0.2047777303,65176,6.60E-001,1.38E-004,7.9
1955,0.1874311497,66025,8.02E-001,2.83E-002,8.7
1956,0.175142791,67187,8.65E-001,4.70E-003,8.9
1957,0.1686075841,66325,8.37E-001,1.35E-004,9.0
1958,0.1667689952,65625,7.53E-001,4.66E-003,8.9
1959,0.169038519,64693,6.15E-001,2.77E-002,9.1
1960,0.1761431296,63411,4.38E-001,4.64E-003,8.7
1961,0.1913187811,61703,4.40E-002,4.64E-003,9.3
1962,0.2077690049,61914,2.40E-002,4.68E-003,9.5
1963,0.2179250599,64130,0.00E+000,2.82E-002,8.4
1964,0.2086945344,68065,0.00E+000,7.88E-002,8.9
1965,0.1891408181,64803,0.00E+000,1.79E-001,7.7
1966,0.1518015834,62127,0.00E+000,1.79E-001,7.0
1967,0.1089034333,60477,0.00E+000,1.80E-001,7.0
1968,0.1026650613,56097,0.00E+000,1.80E-001,6.9
1969,0.1237197599,53291,0.00E+000,3.22E-001,6.6
1970,0.1263291388,51483,0.00E+000,1.81E-001,6.2
1971,0.1321229022,50333,0.00E+000,1.81E-001,6.1
1972,0.1465407975,50682,0.00E+000,1.82E-001,5.6
1973,0.1831344883,51643,0.00E+000,1.82E-001,5.7
1974,0.2520080944,53673,0.00E+000,8.04E-002,5.7
1975,0.2981848543,57749,7.29E-002,8.04E-002,4.0
1976,0.2791958332,62611,2.66E-001,4.81E-003,4.0
1977,0.2578288263,65135,4.73E-001,4.73E-003,4.3
1978,0.2400606312,65737,6.62E-001,4.68E-003,5.1
1979,0.2214337026,66687,8.00E-001,2.77E-002,5.7
1980,0.210736122,67818,8.59E-001,4.61E-003,6.7
1981,0.2050894987,67011,8.34E-001,2.73E-002,7.4
1982,0.2052098338,65638,7.54E-001,7.59E-002,8.1
1983,0.2077736323,64355,6.21E-001,7.58E-002,8.7
1984,0.2140788775,63228,4.28E-001,1.72E-001,9.0
1985,0.2252491553,62194,5.79E-002,4.57E-003,9.3
1986,0.2405159524,62505,2.81E-002,4.61E-003,8.9
1987,0.2502901799,64801,0.00E+000,2.78E-002,8.4
1988,0.2389013683,66653,0.00E+000,7.78E-002,7.3
1989,0.2211595052,62406,0.00E+000,7.82E-002,6.1
1990,0.1839379346,59387,0.00E+000,7.85E-002,5.6
1991,0.1269002312,58419,0.00E+000,7.86E-002,5.5
1992,0.1213861267,54409,0.00E+000,2.82E-002,5.3
1993,0.1237197599,50193,0.00E+000,7.84E-002,4.8
1994,0.1263291388,47642,0.00E+000,1.77E-001,5.0
1995,0.1321229022,46228,0.00E+000,7.84E-002,4.8
1996,0.1465407975,45920,0.00E+000,7.84E-002,4.3
1997,0.1831344883,46429,0.00E+000,1.78E-001,3.8
1998,0.2520080944,45983,0.00E+000,7.87E-002,3.4
1999,0.2981848543,44581,4.50E-002,2.84E-002,3.6
2000,0.2791958332,47991,1.73E-001,4.74E-003,4.4
2001,0.2578288263,52433,2.05E-001,2.80E-002,5.1
2002,0.2400606312,55492,3.00E-001,2.79E-002,6.3
2003,0.2214337026,57123,7.07E-001,7.70E-002,7.3
2004,0.210736122,58351,8.02E-001,1.74E-001,8.0
2005,0.2050894987,56806,7.38E-001,7.67E-002,8.5
2006,0.2052098338,54740,5.97E-001,1.73E-001,8.6
2007,0.2077736323,52818,4.58E-001,1.73E-001,9.0
2008,0.2140788775,52051,3.27E-001,7.67E-002,8.3
2009,0.2252491553,51115,9.32E-002,1.75E-001,7.3
2010,0.2405159524,52486,3.48E-002,2.79E-002,6.5
2011,0.2502901799,55591,0.00E+000,4.70E-003,6.4
2012,0.2389013683,57685,0.00E+000,2.81E-002,6.3
2013,0.2211595052,54034,0.00E+000,4.74E-003,6.3
2014,0.1839379346,51770,0.00E+000,4.75E-003,6.1
2015,0.1269002312,51808,0.00E+000,4.77E-003,6.0
2016,0.1213861267,47976,0.00E+000,4.78E-003,6.1
2017,0.1395121852,44014,0.00E+000,4.79E-003,6.3
2018,0.1424546429,41445,0.00E+000,4.80E-003,6.4
2019,0.1489879614,40535,0.00E+000,4.81E-003,6.8
2020,0.1652462541,40714,0.00E+000,0.00E+000,7.7
2021,0.2065110107,40985,0.00E+000,0.00E+000,7.7
2022,0.2841761088,39301,0.00E+000,0.00E+000,7.3
2023,0.3362471821,39120,4.02E-002,0.00E+000,6.8
2024,0.3148342741,42213,8.94E-002,2.89E-002,6.6
2025,0.2907398382,46554,1.06E-001,2.89E-002,7.8
2026,0.2707035908,50059,1.24E-001,4.82E-003,8.5
2027,0.2496989953,52906,1.27E-001,4.80E-003,9.3
2028,0.2376359032,52347,1.45E-001,1.39E-004,10.2
2029,0.2312685068,50033,2.32E-001,4.78E-003,11.5
2030,0.2314042023,48104,4.88E-001,4.73E-003,11.7
2031,0.2342952614,46659,4.15E-001,4.70E-003,11.9
2032,0.2414053506,45487,2.93E-001,4.67E-003,11.4
2033,0.2540014781,45662,1.00E-001,4.67E-003,11.4
2034,0.2712170322,48220,3.92E-002,4.68E-003,11.0
2035,0.282238908,50847,0.00E+000,2.82E-002,9.1
2036,0.2693963518,53822,0.00E+000,7.87E-002,9.0
2037,0.2493897975,52618,0.00E+000,7.89E-002,8.3
2038,0.2074170142,53050,0.00E+000,7.91E-002,7.9
2039,0.1430986333,49117,0.00E+000,7.91E-002,7.8
2040,0.1368806714,44819,0.00E+000,1.79E-001,7.8
2041,0.131751677,42126,0.00E+000,1.80E-001,8.0
2042,0.1345304574,40870,0.00E+000,3.20E-001,8.2
2043,0.1407003534,41370,0.00E+000,3.20E-001,8.4
2044,0.1560542619,43797,0.00E+000,3.21E-001,8.3
2045,0.1950236241,47913,0.00E+000,3.21E-001,8.4
2046,0.2683685216,56375,0.00E+000,3.21E-001,8.2
2047,0.3175430881,61656,6.46E-002,3.20E-001,8.7
2048,0.2973212951,64578,1.12E-001,1.79E-001,8.9
2049,0.2745671369,65297,1.24E-001,4.74E-003,9.5
2050,0.2556454262,66757,2.11E-001,4.71E-003,10.1
2051,0.2358092329,68157,3.50E-001,1.35E-004,10.3
2052,0.2244171627,67056,3.04E-001,1.34E-004,10.9
2053,0.2184039591,66452,1.47E-001,1.35E-004,11.2
2054,0.2185321065,65174,1.43E-001,1.34E-004,11.2
2055,0.2212623474,63947,6.45E-002,1.34E-004,10.9
2056,0.2279769307,61625,1.17E-001,1.34E-004,10.9
2057,0.2398723857,61342,1.18E-001,0.00E+000,10.0
2058,0.2561303069,62240,4.65E-002,1.34E-004,9.5
2059,0.2665390796,62875,0.00E+000,4.68E-003,8.7
2060,0.2544109037,63412,0.00E+000,4.70E-003,8.7
2061,0.2355172345,61177,0.00E+000,4.71E-003,8.4
2062,0.1958792303,58317,0.00E+000,4.72E-003,7.8
2063,0.1351386253,53651,0.00E+000,4.72E-003,7.5
2064,0.1292665438,49708,0.00E+000,4.74E-003,5.9
2065,0.0884983067,47236,0.00E+000,4.74E-003,5.3
2066,0.091345201,46459,0.00E+000,4.76E-003,5.6
2067,0.0966285787,46872,0.00E+000,4.77E-003,5.8
2068,0.1124029825,48365,0.00E+000,4.78E-003,5.4
2069,0.1527882757,51684,0.00E+000,2.85E-002,5.5
2070,0.2042691343,58591,0.00E+000,4.78E-003,5.6
2071,0.2257156899,63900,2.56E-002,4.78E-003,5.8
2072,0.2118903917,66474,6.45E-002,4.77E-003,6.3
2073,0.1900615357,66779,1.38E-001,0.00E+000,7.0
2074,0.1728708271,68011,1.97E-001,1.37E-004,7.8
2075,0.1582270583,69359,4.67E-001,1.37E-004,8.5
2076,0.1478533779,68407,6.96E-001,1.35E-004,9.4
2077,0.142336437,67409,6.22E-001,1.34E-004,9.8
2078,0.140784323,66336,5.22E-001,1.33E-004,10.3
2079,0.1427002269,64684,3.85E-001,1.33E-004,10.8
2080,0.1486978514,62806,2.87E-001,0.00E+000,11.2
2081,0.1615089486,62090,1.24E-001,0.00E+000,11.4
2082,0.1753960241,61963,3.48E-002,1.34E-004,10.9
2083,0.1839696401,62794,0.00E+000,2.78E-002,9.5
2084,0.1761773446,63862,0.00E+000,1.26E-002,8.6
2085,0.1596703393,61028,0.00E+000,2.42E-002,8.2
2086,0.1281490191,58013,0.00E+000,3.71E-002,7.8
2087,0.0919349314,53380,0.00E+000,7.31E-002,7.8
2088,0.0866685749,49107,0.00E+000,1.89E-001,7.8
2089,0.0805337788,46779,0.00E+000,3.34E-001,7.8
2090,0.0831244629,46181,0.00E+000,4.22E-001,7.4
2091,0.0879323558,46792,0.00E+000,5.25E-001,6.6
2092,0.1022871201,48393,0.00E+000,5.39E-001,5.9
2093,0.139037883,51480,0.00E+000,5.79E-001,5.7
2094,0.1858856502,58614,2.48E-003,6.32E-001,5.5
2095,0.2054020934,63493,1.57E-002,6.32E-001,5.1
2096,0.192821022,66102,4.13E-002,6.31E-001,5.1
2097,0.1729566842,66676,9.84E-002,6.30E-001,5.2
2098,0.1573130772,67526,1.47E-001,6.30E-001,5.5
2099,0.1439871948,69381,1.26E-001,3.15E-001,5.2
2100,0.134547108,68638,2.57E-001,7.58E-001,5.6
2101,0.129526672,67871,2.71E-001,8.43E-001,6.4
2102,0.1281142426,66592,3.22E-001,4.92E-001,6.8
2103,0.1298577221,65469,3.05E-001,7.57E-001,7.4
2104,0.135315582,63595,1.88E-001,4.90E-001,8.3
2105,0.1469737268,62559,1.40E-001,6.26E-001,8.5
2106,0.1596110157,62170,3.25E-002,3.14E-001,9.0
2107,0.1674130372,62678,4.96E-003,3.16E-001,8.3
2108,0.1603220202,63676,0.00E+000,7.87E-002,7.6
2109,0.1453005856,61113,0.00E+000,3.18E-001,6.8
2110,0.1166160704,58394,0.00E+000,1.79E-001,6.8
2111,0.0836611198,53580,0.00E+000,1.79E-001,6.6
2112,0.0788687163,49868,0.00E+000,3.21E-001,6.5
2113,0.0728340042,47564,0.00E+000,1.81E-001,6.2
2114,0.075176995,46492,0.00E+000,1.81E-001,6.1
2115,0.0795252088,47159,0.00E+000,1.81E-001,5.7
2116,0.0925075248,48754,0.00E+000,8.03E-002,5.5
2117,0.1257445746,51605,0.00E+000,1.82E-001,5.2
2118,0.1681132618,58633,4.96E-003,8.07E-002,5.0
2119,0.1857637523,63805,8.35E-002,8.08E-002,4.9
2120,0.1743855478,66569,1.32E-001,1.81E-001,5.2
2121,0.1564204245,67303,1.91E-001,7.99E-002,6.1
2122,0.1422724912,68918,6.11E-001,7.95E-002,7.5
2123,0.1302206864,70270,6.79E-001,7.91E-002,8.8
2124,0.1216831593,69606,8.76E-001,7.85E-002,10.1
2125,0.1171427234,69181,7.67E-001,7.82E-002,11.1
2126,0.1158653354,67770,2.06E-001,3.16E-001,12.3
2127,0.1174421221,66579,1.17E-001,1.78E-001,11.9
2128,0.1223781601,64967,1.78E-001,1.78E-001,11.9
2129,0.1329216783,64097,1.53E-001,1.77E-001,11.8
2130,0.1443507254,63670,3.51E-002,2.82E-002,11.5
2131,0.1514068015,64440,4.96E-003,7.87E-002,9.3
2132,0.1449937513,64795,0.00E+000,7.88E-002,8.0
2133,0.1314085049,62091,0.00E+000,7.88E-002,7.0
2134,0.1054664948,59633,0.00E+000,1.78E-001,5.9
2135,0.0756623425,54144,0.00E+000,7.88E-002,5.5
2136,0.0713281371,49822,0.00E+000,1.78E-001,4.9
2137,0.0601640494,47151,0.00E+000,1.78E-001,4.0
2138,0.0618289003,45802,0.00E+000,3.17E-001,3.3
2139,0.0700103293,46582,0.00E+000,1.78E-001,2.5
2140,0.0917681877,48094,0.00E+000,3.18E-001,1.8
2141,0.1385227473,51576,0.00E+000,1.79E-001,1.3
2142,0.180201344,58261,2.48E-003,5.01E-001,0.9
2143,0.1713573329,63838,8.86E-002,1.80E-001,1.3
2144,0.1538017634,66755,2.56E-001,3.20E-001,2.3
2145,0.1370442046,67212,5.06E-001,4.97E-001,4.3
2146,0.1229976738,68153,5.45E-001,1.78E-001,6.4
2147,0.1130437316,69322,5.74E-001,1.77E-001,8.1
2148,0.1033495226,68420,6.13E-001,3.14E-001,9.5
2149,0.0970312553,66973,7.27E-001,3.12E-001,10.2
2150,0.0919559201,65124,6.90E-001,1.75E-001,10.6
2151,0.0939115381,63818,5.09E-001,1.75E-001,11.5
2152,0.1016704243,62300,4.07E-001,3.10E-001,11.9
2153,0.1183800176,61848,1.87E-001,4.86E-001,12.1
2154,0.1342079644,61708,4.49E-002,1.75E-001,11.9
2155,0.1446083854,61753,4.96E-003,7.78E-002,11.0
2156,0.1384284739,62562,0.00E+000,2.81E-002,9.6
2157,0.1198037005,60353,0.00E+000,7.88E-002,7.7
2158,0.0869857697,58253,0.00E+000,1.79E-001,6.4
2159,0.0649201249,53988,0.00E+000,1.79E-001,5.7
2160,0.0610137968,49582,0.00E+000,1.79E-001,4.6
2161,0.0479210266,46789,0.00E+000,1.79E-001,4.6
2162,0.0492470904,45099,0.00E+000,1.79E-001,4.7
2163,0.0557636477,45110,0.00E+000,7.93E-002,4.5
2164,0.0730939126,45928,0.00E+000,7.95E-002,4.2
2165,0.1103342002,45948,0.00E+000,7.98E-002,3.6
2166,0.1435314527,45907,6.62E-003,2.87E-002,2.9
2167,0.1364871447,47786,8.38E-002,2.87E-002,2.9
2168,0.1225040282,51969,2.59E-001,2.86E-002,4.3
2169,0.109156532,55194,4.67E-001,7.84E-002,6.6
2170,0.0979683859,56538,6.65E-001,1.76E-001,8.6
2171,0.0900400111,57230,8.08E-001,1.75E-001,10.1
2172,0.0823185154,55844,8.59E-001,1.74E-001,12.1
2173,0.0772859776,54201,8.26E-001,7.65E-002,12.9
2174,0.0732434426,52443,7.40E-001,1.73E-001,13.6
2175,0.0748011041,51494,5.93E-001,1.72E-001,13.6
2176,0.0809811036,51029,4.21E-001,7.59E-002,14.3
2177,0.094290395,51637,1.84E-001,7.59E-002,14.1
2178,0.1068974497,52194,4.49E-002,7.63E-002,13.7
2179,0.1151814474,52704,9.10E-003,2.76E-002,12.5
2180,0.1102591108,53599,0.00E+000,7.74E-002,11.2
2181,0.095424367,51920,0.00E+000,7.78E-002,9.8
2182,0.069284688,51261,0.00E+000,7.81E-002,9.0
2183,0.0517092694,47854,0.00E+000,7.84E-002,8.4
2184,0.0485978556,43854,0.00E+000,2.82E-002,7.2
2185,0.0601640494,41026,0.00E+000,2.83E-002,7.2
2186,0.0618289003,39824,0.00E+000,4.75E-003,6.6
2187,0.0700103293,39564,0.00E+000,2.84E-002,5.8
2188,0.0917681877,40390,0.00E+000,2.85E-002,4.9
2189,0.1385227473,40245,0.00E+000,7.95E-002,4.4
2190,0.180201344,38707,6.62E-003,2.86E-002,3.8
2191,0.1713573329,39552,1.04E-001,2.87E-002,3.7
2192,0.1538017634,42963,2.92E-001,2.85E-002,5.2
2193,0.1370442046,46011,4.65E-001,2.81E-002,8.1
2194,0.1229976738,48807,6.81E-001,2.79E-002,10.5
2195,0.1130437316,51906,7.70E-001,2.77E-002,12.8
2196,0.1033495226,51407,2.57E-001,2.77E-002,13.3
2197,0.0970312553,49555,1.45E-001,2.77E-002,14.2
2198,0.0919559201,47452,1.91E-001,7.71E-002,14.9
2199,0.0939115381,46518,2.54E-001,4.63E-003,16.1
2200,0.1016704243,46045,2.12E-001,4.62E-003,17.0
2201,0.1183800176,47295,1.52E-001,2.76E-002,17.0
2202,0.1342079644,48952,4.74E-002,2.76E-002,16.6
2203,0.1446083854,50706,6.62E-003,4.66E-003,15.3
2204,0.1384284739,53320,0.00E+000,4.68E-003,14.0
2205,0.1198037005,52772,0.00E+000,4.69E-003,12.3
2206,0.0869857697,52385,0.00E+000,2.81E-002,11.0
2207,0.0649201249,48421,0.00E+000,4.71E-003,10.3
2208,0.0610137968,44722,0.00E+000,7.84E-002,9.6
2209,0.0728340042,42507,0.00E+000,1.78E-001,9.1
2210,0.075176995,41919,0.00E+000,1.78E-001,8.7
2211,0.0795252088,42639,0.00E+000,7.88E-002,8.0
2212,0.0925075248,44271,0.00E+000,1.78E-001,7.2
2213,0.1257445746,48567,0.00E+000,7.86E-002,6.6
2214,0.1681132618,56745,6.62E-003,1.78E-001,6.1
2215,0.1857637523,62150,6.68E-002,1.78E-001,6.2
2216,0.1743855478,64879,2.23E-001,7.84E-002,8.1
2217,0.1564204245,65817,4.34E-001,1.75E-001,10.8
2218,0.1422724912,67331,6.48E-001,3.08E-001,12.8
2219,0.1302206864,68886,8.22E-001,3.05E-001,15.3
2220,0.1216831593,68519,4.70E-001,3.05E-001,17.2
2221,0.1171427234,67898,5.25E-001,4.75E-001,18.2
2222,0.1158653354,66847,2.35E-001,6.06E-001,19.2
2223,0.1174421221,65891,9.43E-002,3.03E-001,18.5
2224,0.1223781601,64094,2.07E-002,4.78E-001,18.6
2225,0.1329216783,63566,1.78E-002,6.16E-001,19.7
2226,0.1443507254,63412,6.62E-003,8.32E-001,19.3
2227,0.1514068015,63391,2.48E-003,6.25E-001,17.9
2228,0.1449937513,64272,0.00E+000,4.92E-001,16.2
2229,0.1314085049,61860,0.00E+000,6.28E-001,15.3
2230,0.1054664948,58766,0.00E+000,6.30E-001,14.7
2231,0.0756623425,53851,0.00E+000,7.62E-001,13.7
2232,0.0713281371,49724,0.00E+000,6.32E-001,13.3
2233,0.0884983067,47494,0.00E+000,6.32E-001,12.1
2234,0.091345201,46710,0.00E+000,6.33E-001,11.4
2235,0.0966285787,47504,0.00E+000,3.17E-001,10.8
2236,0.1124029825,48888,0.00E+000,3.18E-001,10.3
2237,0.1527882757,52140,0.00E+000,4.99E-001,10.0
2238,0.2042691343,58530,4.96E-003,3.19E-001,9.7
2239,0.2257156899,63394,8.61E-002,3.20E-001,9.9
2240,0.2118903917,65991,1.29E-001,6.36E-001,10.7
2241,0.1900615357,66224,8.77E-002,5.00E-001,12.5
2242,0.1728708271,67317,2.32E-001,5.00E-001,14.2
2243,0.1582270583,68523,4.97E-001,6.34E-001,16.3
2244,0.1478533779,67580,7.26E-001,4.94E-001,16.9
2245,0.142336437,67035,6.72E-001,6.26E-001,18.5
2246,0.140784323,66030,3.87E-001,6.27E-001,20.2
2247,0.1427002269,64663,2.16E-001,4.89E-001,19.2
2248,0.1486978514,62726,5.04E-002,3.16E-001,18.5
2249,0.1615089486,62305,1.97E-001,4.91E-001,16.7
2250,0.1753960241,61902,3.25E-002,6.32E-001,16.1
2251,0.1839696401,62419,1.17E-002,7.91E-002,16.2
2252,0.1761773446,63832,0.00E+000,5.00E-001,14.5
2253,0.1596703393,61776,0.00E+000,5.01E-001,11.4
2254,0.1281490191,59236,0.00E+000,6.40E-001,10.5
2255,0.0919349314,54133,0.00E+000,3.22E-001,11.4
2256,0.0866685749,49943,0.00E+000,5.06E-001,10.8
2257,0.0805337788,47898,0.00E+000,5.06E-001,8.9
2258,0.0831244629,46797,0.00E+000,6.45E-001,8.2
2259,0.0879323558,47411,0.00E+000,3.24E-001,7.6
2260,0.1022871201,48980,0.00E+000,3.24E-001,7.4
2261,0.139037883,52225,0.00E+000,1.82E-001,7.2
2262,0.1858856502,58546,6.62E-003,3.23E-001,7.1
2263,0.2054020934,63643,3.32E-002,1.81E-001,7.1
2264,0.192821022,66050,1.09E-001,7.97E-002,7.9
2265,0.1729566842,66641,1.63E-001,1.80E-001,8.1
2266,0.1573130772,67957,1.36E-001,1.79E-001,8.6
2267,0.1439871948,69266,1.39E-001,7.95E-002,9.0
2268,0.134547108,68309,1.13E-001,7.93E-002,10.5
2269,0.129526672,67741,5.71E-002,1.80E-001,11.7
2270,0.1281142426,66475,5.29E-002,1.79E-001,11.8
2271,0.1298577221,65116,5.04E-002,7.90E-002,12.0
2272,0.135315582,63332,3.23E-002,7.83E-002,12.1
2273,0.1469737268,62816,2.07E-002,4.89E-001,11.5
2274,0.1596110157,62476,9.10E-003,7.49E-001,11.5
2275,0.1674130372,62657,2.48E-003,6.17E-001,9.9
2276,0.1603220202,63751,0.00E+000,7.44E-001,9.3
2277,0.1453005856,61742,0.00E+000,7.45E-001,8.4
2278,0.1166160704,59700,0.00E+000,8.27E-001,7.7
2279,0.0836611198,54943,0.00E+000,8.30E-001,6.7
2280,0.0788687163,51640,0.00E+000,8.32E-001,5.7
2281,0.0884983067,49584,0.00E+000,8.89E-001,4.7
2282,0.091345201,48657,0.00E+000,8.45E-001,3.7
2283,0.0966285787,49126,0.00E+000,6.33E-001,3.1
2284,0.1124029825,50503,0.00E+000,6.35E-001,3.0
2285,0.1527882757,53041,0.00E+000,5.00E-001,3.4
2286,0.2042691343,58992,6.62E-003,3.21E-001,3.7
2287,0.2257156899,63321,4.48E-002,1.80E-001,4.3
2288,0.2118903917,65264,2.80E-001,1.81E-001,5.4
2289,0.1900615357,65549,2.99E-001,3.20E-001,5.9
2290,0.1728708271,66095,5.49E-001,5.01E-001,2.6
2291,0.1582270583,67199,6.07E-001,3.18E-001,4.9
2292,0.1478533779,66690,6.82E-001,4.96E-001,5.3
2293,0.142336437,65728,4.92E-001,6.33E-001,5.3
2294,0.140784323,64346,3.13E-001,7.95E-002,5.3
2295,0.1427002269,63201,4.45E-001,7.70E-001,5.3
2296,0.1486978514,61950,3.58E-001,7.76E-001,5.0
2297,0.1615089486,61727,1.73E-001,5.02E-001,5.0
2298,0.1753960241,61733,5.40E-002,3.21E-001,4.6
2299,0.1839696401,61615,1.18E-002,3.24E-001,4.3
2300,0.1761773446,63375,0.00E+000,8.06E-002,3.5
2301,0.1596703393,61716,0.00E+000,8.09E-002,3.6
2302,0.1281490191,59312,0.00E+000,8.11E-002,3.4
2303,0.0919349314,54570,0.00E+000,2.92E-002,3.0
2304,0.0866685749,50753,0.00E+000,2.93E-002,3.0
2305,0.0966308533,48390,0.00E+000,2.94E-002,2.7
2306,0.0997393628,47428,0.00E+000,2.95E-002,2.3
2307,0.1055082562,47814,0.00E+000,2.96E-002,2.2
2308,0.1227322478,49322,0.00E+000,2.96E-002,2.0
2309,0.1668287453,52419,0.00E+000,2.96E-002,0.4
2310,0.2230404343,58580,1.68E-002,2.97E-002,0.4
2311,0.2464578199,63108,1.47E-001,2.96E-002,0.6
2312,0.2313620466,65451,3.38E-001,2.94E-002,2.5
2313,0.2075272292,65606,5.36E-001,4.89E-003,4.2
2314,0.1887567815,66094,7.21E-001,2.90E-002,4.5
2315,0.1727673245,66648,8.65E-001,2.88E-002,4.6
2316,0.1614403552,65290,9.20E-001,7.99E-002,5.3
2317,0.1554164355,63761,6.67E-001,7.96E-002,5.3
2318,0.15372169,61866,5.13E-001,2.87E-002,6.0
2319,0.1558136558,60250,3.54E-001,4.81E-003,6.1
2320,0.1623624316,59247,4.12E-001,2.85E-002,6.3
2321,0.1763508039,59293,8.52E-002,2.87E-002,6.7
2322,0.1915140313,59138,5.90E-002,7.96E-002,6.5
2323,0.2008755193,59242,1.42E-002,2.88E-002,6.1
2324,0.1923671513,60233,0.00E+000,3.34E-002,5.3
2325,0.1743432356,58625,0.00E+000,3.85E-002,4.5
2326,0.1399252656,56730,0.00E+000,5.66E-002,3.9
2327,0.1003832865,52938,0.00E+000,6.55E-002,3.5
2328,0.0946329785,49070,0.00E+000,6.00E-002,3.9
2329,0.1048325081,46827,0.00E+000,3.74E-002,3.9
2330,0.1082048559,45238,0.00E+000,2.42E-002,3.9
