class,Sink,Source,Source,Sink,Source,Source
,0.6174701421,0,0.176545,0.6447749809,0,0.051553
,0.7156307209,0.022424,0.162796,0.706331045,0.000091,0.053088
,0.7800540493,0.111405,0.110474,0.7674294432,0.038031,0.053335
,0.794350972,0.248683,0.084663,0.8043478261,0.114194,0.047148
,0.7893819196,0.401998,0.093439,0.8235697941,0.206081,0.050125
,0.8018481388,0.495129,0.080853,0.8298245614,0.308625,0.050147
,0.8046377822,0.559074,0.065289,0.8489702517,0.399223,0.047976
,0.7778746404,0.571944,0.05665,0.8388253242,0.48367,0.047648
,0.7756952315,0.547314,0.057942,0.8346300534,0.500557,0.049722
,0.763403365,0.499111,0.066839,0.827078566,0.493989,0.053074
,0.7432656264,0.420169,0.076685,0.8149504195,0.428617,0.056692
,0.7374248104,0.320318,0.081859,0.7923722349,0.339888,0.058014
,0.7409118647,0.207153,0.082341,0.7848207475,0.224262,0.056687
,0.7293174091,0.101002,0.070383,0.7658276125,0.133817,0.0525
,0.7086566123,0.023596,0.071022,0.7413424867,0.074067,0.044888
,0.7065643797,0,0.088111,0.7237223494,0.013804,0.044523
,0.6479818673,0,0.101434,0.7344774981,0,0.048162
,0.6233981344,0,0.108249,0.7429443173,0,0.051
,0.5717897306,0,0.09528,0.7151029748,0,0.047966
,0.5351756604,0,0.076217,0.6509534706,0,0.04305
,0.5097201639,0,0.062124,0.6104500381,0,0.040029
,0.4913259524,0,0.055491,0.5847444699,0,0.037851
,0.4750239735,0,0.057597,0.57597254,0,0.03562
,0.4731060936,0,0.070971,0.566590389,0,0.03369
,0.4742393863,0,0.092327,0.566819222,0,0.030578
,0.4985615901,0.022041,0.112108,0.5600305111,0.000261,0.030598
,0.5416267108,0.106344,0.092131,0.5642257818,0.036504,0.034898
,0.5716153779,0.2333,0.069832,0.590389016,0.12967,0.035955
,0.5961991108,0.398035,0.079621,0.6215102975,0.283798,0.03882
,0.6093627408,0.511153,0.060214,0.6408848207,0.388795,0.048093
,0.6148548514,0.598134,0.043939,0.6621662853,0.453798,0.050631
,0.5866968878,0.625676,0.035958,0.6701754386,0.444473,0.046809
,0.5670822073,0.610738,0.03467,0.6581998474,0.343517,0.039253
,0.5457239997,0.566569,0.03555,0.630129672,0.320256,0.032318
,0.5403190655,0.475991,0.036276,0.6122807018,0.241032,0.029218
,0.5406677709,0.362536,0.036348,0.6231884058,0.19736,0.027161
,0.5665591492,0.229797,0.030472,0.6443935927,0.124481,0.027373
,0.5788510156,0.108571,0.02348,0.6624713959,0.079597,0.029059
,0.5822508936,0.024417,0.022772,0.6585812357,0.03582,0.033382
,0.6009938105,0,0.025647,0.6465293669,0.005086,0.041653
,0.5737076105,0,0.038033,0.6627765065,0,0.054581
,0.5621131549,0,0.058906,0.6784134249,0,0.069839
,0.5157353326,0,0.071211,0.6562929062,0,0.088466
,0.4860953709,0,0.075326,0.6038901602,0,0.113354
,0.4678755122,0,0.074389,0.5681922197,0,0.138794
,0.4526196496,0,0.071548,0.5485125858,0,0.160632
,0.4473018917,0,0.066053,0.5421052632,0,0.176514
,0.4777264406,0,0.059214,0.5453852021,0,0.187654
,0.5347397786,0,0.060169,0.5655225019,0,0.193982
,0.6152035568,0.028499,0.059648,0.5971014493,0.0003,0.20821
,0.6784064162,0.126022,0.040527,0.6385202136,0.035054,0.231789
,0.7047336762,0.249482,0.021389,0.6848207475,0.12756,0.270581
,0.7144974283,0.373389,0.01612,0.7192982456,0.2594,0.31629
,0.7222561241,0.465725,0.012619,0.7319603356,0.387717,0.341086
,0.7338505797,0.521433,0.010536,0.7546910755,0.496834,0.343281
,0.7026414436,0.54917,0.011818,0.7407322654,0.579874,0.341844
,0.6919187516,0.531442,0.016253,0.728375286,0.624443,0.35614
,0.6772731235,0.466041,0.024068,0.715942029,0.609114,0.391155
,0.6696887804,0.370791,0.036132,0.7054157132,0.5637,0.433964
,0.6725656002,0.265024,0.051123,0.7090007628,0.465912,0.470153
,0.6819806468,0.163542,0.058721,0.7221205187,0.347385,0.499524
,0.6768372417,0.074956,0.064147,0.7193745233,0.212174,0.505733
,0.6695144277,0.014764,0.083942,0.6979405034,0.091006,0.47456
,0.6492895127,0,0.110791,0.6856598017,0.012656,0.426001
,0.6012553396,0,0.119552,0.6835240275,0,0.407154
,0.5900967658,0,0.117493,0.6990083905,0,0.383364
,0.5425856508,0,0.120714,0.6878718535,0,0.358187
,0.5136431,0,0.130884,0.6342486651,0,0.332613
,0.4890593671,0,0.140187,0.592143402,0,0.308606
,0.4734547991,0,0.152565,0.5694126621,0,0.289406
,0.4620346962,0,0.171134,0.5553012967,0,0.277757
,0.4709266847,0,0.197014,0.5556064073,0,0.269761
,0.5025717026,0,0.222366,0.5630816171,0,0.257329
,0.53997036,0.00753,0.244976,0.5669717773,0.001572,0.242449
,0.5999476942,0.046516,0.268136,0.5914569031,0.058248,0.208536
,0.651556098,0.107613,0.321248,0.6353928299,0.184839,0.184087
,0.6762270072,0.190813,0.381353,0.6739893211,0.348352,0.194706
,0.6947955714,0.278757,0.443796,0.6929061785,0.496893,0.182799
,0.7015953273,0.33693,0.493508,0.6880244088,0.608949,0.162695
,0.6757911254,0.368296,0.551337,0.6948131198,0.687719,0.148427
,0.6582686775,0.374932,0.62023,0.6749809306,0.722901,0.142428
,0.6444076366,0.372397,0.687211,0.6633867277,0.71735,0.141101
,0.6363874117,0.341147,0.73475,0.6591914569,0.679003,0.13992
,0.639874466,0.281379,0.761641,0.655453852,0.597249,0.138055
,0.6480690437,0.19511,0.769246,0.6756674294,0.476357,0.138775
,0.6355156482,0.102495,0.766691,0.6771929825,0.321549,0.136993
,0.6233981344,0.029574,0.749723,0.6630053394,0.160907,0.123224
,0.6125882661,0.000103,0.749209,0.6469107551,0.031842,0.116234
,0.5737947869,0,0.762088,0.6596491228,0,0.120978
,0.5649027984,0,0.768999,0.6700228833,0,0.112961
,0.520965914,0,0.783996,0.6556064073,0,0.101062
,0.4892337198,0,0.791161,0.6123569794,0,0.090139
,0.4679626885,0,0.79188,0.5762776506,0,0.079232
,0.4591578764,0,0.793147,0.5565217391,0,0.067143
,0.4480864789,0,0.796955,0.5500381388,0,0.056822
,0.4534042368,0,0.802781,0.5485125858,0,0.048677
,0.456629762,0,0.803343,0.5536231884,0,0.040509
,0.4724086828,0.032096,0.796239,0.5508009153,0.002497,0.032039
,0.516084038,0.153536,0.78313,0.5607170099,0.060539,0.022612
,0.5465957632,0.303172,0.808881,0.5898550725,0.186982,0.01169
,0.5787638392,0.451205,0.849131,0.6250190694,0.347684,0.00798
,0.6007322814,0.572954,0.855965,0.6501906941,0.493026,0.005835
,0.6092755645,0.671005,0.847479,0.6675819985,0.604457,0.005487
,0.5720512597,0.733784,0.837459,0.6704042715,0.680546,0.006495
,0.5548775172,0.746204,0.828414,0.6438596491,0.720218,0.008424
,0.536308953,0.710692,0.819964,0.6155606407,0.717109,0.010267
,0.5249760265,0.632498,0.809035,0.6024408848,0.662116,0.012135
,0.5361346003,0.511922,0.795934,0.604805492,0.528721,0.014052
,0.5564466917,0.356228,0.76875,0.6266209001,0.336125,0.01766
,0.5744921977,0.20001,0.696697,0.6513348589,0.186851,0.022326
,0.5849533606,0.074407,0.614066,0.6580472921,0.083704,0.0291
,0.6057885102,0.002305,0.58583,0.6561403509,0.015012,0.039988
,0.5820765408,0,0.570581,0.6747520976,0,0.051494
,0.5762357249,0,0.539561,0.6760488177,0,0.058955
,0.5324731933,0,0.507265,0.6479023646,0,0.064583
,0.5115508674,0,0.46387,0.5987032799,0,0.069516
,0.4874901927,0,0.416767,0.5692601068,0,0.073183
,0.4728445646,0,0.373698,0.5470633105,0,0.076688
,0.4725830355,0,0.338525,0.5428680397,0,0.08067
,0.5036178188,0,0.312896,0.5559877956,0,0.08521
,0.5888762967,0.000008,0.270442,0.5972540046,0,0.08817
,0.6957545114,0.047663,0.205085,0.6613272311,0.002439,0.09126
,0.7620957196,0.172137,0.135918,0.7297482838,0.057214,0.095079
,0.7728184116,0.320273,0.157632,0.7583524027,0.182683,0.083244
,0.7773515823,0.463408,0.140431,0.7841342487,0.336841,0.080622
,0.7829308691,0.578456,0.107539,0.793440122,0.475949,0.094196
,0.7856333362,0.658703,0.077338,0.7995423341,0.582595,0.096938
,0.7639264232,0.7028,0.055609,0.7856598017,0.65289,0.098429
,0.7570394909,0.705648,0.043239,0.7819984744,0.680424,0.097856
,0.7460552698,0.669766,0.036865,0.777955759,0.669394,0.095223
,0.737337634,0.595785,0.03264,0.7689549962,0.623203,0.092209
,0.7239996513,0.480371,0.030388,0.7646834477,0.531256,0.089121
,0.72905588,0.332212,0.028264,0.7699466056,0.432494,0.089824
,0.7253072967,0.165915,0.025353,0.7639969489,0.317493,0.091528
,0.7104001395,0.046552,0.02636,0.7428680397,0.156472,0.099103
,0.7172870717,0.000704,0.031895,0.7183829138,0.027893,0.135445
,0.6587045593,0,0.036003,0.7199847445,0,0.187542
,0.6175573185,0,0.035384,0.7334858886,0,0.23844
,0.5741434923,0,0.033705,0.7021357742,0,0.280188
,0.5431958853,0,0.037767,0.6430968726,0,0.306686
,0.5176532124,0,0.045359,0.6052631579,0,0.317264
,0.5123354546,0,0.054864,0.5894736842,0,0.320521
,0.5056228751,0,0.063041,0.5842105263,0,0.324049
,0.5298579025,0,0.07059,0.5885583524,0,0.329088
,0.6017783977,0.000023,0.067559,0.6196033562,0,0.322736
,0.7046464999,0.044108,0.070167,0.6789473684,0.000712,0.310492
,0.7606137216,0.158624,0.060489,0.747597254,0.022784,0.293793
,0.7614854851,0.314591,0.07143,0.782532418,0.07479,0.276642
,0.8599947694,0.460799,0.128219,0.8067887109,0.172788,0.294899
,0.779966873,0.573556,0.178646,0.817696415,0.308517,0.355169
,0.7900793305,0.643094,0.229795,0.83798627,0.482577,0.420316
,0.7656699503,0.66757,0.274836,0.8177726926,0.594664,0.464156
,0.7528550257,0.644728,0.311931,0.8284515637,0.655098,0.480831
,0.7469270334,0.57599,0.336664,0.8151029748,0.632865,0.4714
,0.7354197542,0.475005,0.349117,0.8106025934,0.538832,0.452887
,0.7308865836,0.339575,0.350721,0.7853546911,0.41184,0.426286
,0.7350710487,0.200661,0.357561,0.8021357742,0.314464,0.389634
,0.7272251765,0.092942,0.358776,0.8025171625,0.2077,0.330846
,0.708569436,0.0224,0.425497,0.7807017544,0.077751,0.285221
,0.7124923721,0.000066,0.50158,0.7549199085,0.009077,0.286321
,0.6578327957,0,0.536191,0.7485888635,0,0.31706
,0.6243570744,0,0.545872,0.753928299,0,0.352741
,0.5781536047,0,0.528268,0.7237223494,0,0.382027
,0.542149769,0,0.504604,0.6613272311,0,0.396507
,0.5184377997,0,0.479421,0.6282227307,0,0.403394
,0.5032691134,0,0.445683,0.6013729977,0,0.403441
,0.4926335978,0,0.404451,0.5968726163,0,0.395747
,0.5214889722,0,0.361449,0.6038901602,0,0.388455
,0.5924505274,0.000004,0.321691,0.6390541571,0,0.374895
,0.7065643797,0.022569,0.279922,0.6961098398,0.002372,0.366445
,0.7783976985,0.09031,0.229804,0.7593440122,0.055633,0.361642
,0.7966175573,0.173674,0.229566,0.7951182304,0.17026,0.377473
,0.800191788,0.25612,0.268765,0.8188405797,0.301778,0.422183
,0.8130067126,0.337625,0.298146,0.8337147216,0.420295,0.468596
,0.8249498736,0.407881,0.314367,0.8509534706,0.492014,0.505628
,0.808473542,0.439544,0.31892,0.8282990084,0.528228,0.528953
,0.8096068346,0.423933,0.331481,0.828375286,0.537547,0.538104
,0.8044634295,0.365509,0.340334,0.818993135,0.555013,0.538234
,0.7980995554,0.276804,0.342384,0.8118230359,0.554433,0.530396
,0.8034173132,0.186065,0.328075,0.8061784897,0.494102,0.518101
,0.7990584953,0.113264,0.294704,0.7962623951,0.386148,0.505386
,0.7988841426,0.059273,0.274365,0.7910755149,0.272388,0.481636
,0.7666288902,0.01478,0.304865,0.7689549962,0.141295,0.440606
,0.7301891727,0.000149,0.345699,0.7484363082,0.03436,0.436509
,0.6760526545,0,0.366518,0.7433257056,0,0.457714
,0.6370848226,0,0.367948,0.7598016781,0,0.475886
,0.5851277134,0,0.336373,0.7319603356,0,0.481345
,0.5550518699,0,0.296033,0.6723112128,0,0.477958
,0.5321244878,0,0.273692,0.630358505,0,0.472263
,0.5186993287,0,0.266553,0.6023646072,0,0.468528
,0.5193095632,0,0.266005,0.5948131198,0,0.464995
,0.543370238,0,0.267098,0.6070938215,0,0.45505
,0.6186906111,0.000035,0.272818,0.6386727689,0,0.441937
,0.7230407114,0.0305,0.246918,0.6974065599,0.002576,0.43236
,0.7895562723,0.137766,0.187901,0.7633867277,0.042597,0.426916
,0.8069043675,0.271367,0.182006,0.7904652937,0.098824,0.435303
,0.8086478947,0.426113,0.204963,0.8170099161,0.154786,0.482373
,0.8233806992,0.523004,0.210353,0.8233409611,0.219985,0.52438
,0.8270421062,0.570011,0.197359,0.8366132723,0.344109,0.544067
,0.7984482608,0.599638,0.189462,0.8234172387,0.399418,0.560844
,0.7892075669,0.611482,0.187162,0.8212051869,0.300777,0.571654
,0.7849359254,0.594755,0.178996,0.8086193745,0.167205,0.573924
,0.7644494813,0.536624,0.16184,0.8225019069,0.129904,0.577121
,0.7506756168,0.427285,0.145206,0.8150266972,0.131042,0.591528
,0.7486705605,0.275689,0.126978,0.8217391304,0.114774,0.614987
,0.7388196321,0.159637,0.09438,0.8229595728,0.074883,0.64253
,0.7157178973,0.055939,0.066129,0.7981693364,0.036011,0.667536
,0.7302763491,0.00135,0.071548,0.7709382151,0.005844,0.678504
,0.6775346526,0,0.094442,0.7610221205,0,0.673601
,0.6477203382,0,0.12736,0.7642257818,0,0.660743
,0.588701944,0,0.180961,0.7395881007,0,0.653417
,0.5630720948,0,0.246909,0.6737604882,0,0.640142
,0.5402318891,0,0.304075,0.6392829901,0,0.620541
,0.5251503792,0,0.346277,0.6131960336,0,0.605174
,0.518263447,0,0.375764,0.608085431,0,0.601094
,0.5466829396,0,0.38731,0.610907704,0,0.601954
,0.6249673089,0,0.36594,0.641266209,0,0.608493
,0.7308865836,0.015713,0.334799,0.7070175439,0.00128,0.621778
,0.7987969663,0.066395,0.289002,0.7761250953,0.045144,0.642751
,0.8351495075,0.133566,0.271887,0.8086956522,0.123389,0.666872
,0.8298317496,0.209023,0.305081,0.8368421053,0.306404,0.69383
,0.8259088135,0.302377,0.296024,0.8427154844,0.448285,0.731074
,0.818237294,0.437905,0.242541,0.836460717,0.574,0.746292
,0.7918228576,0.525117,0.202884,0.8235697941,0.643323,0.743732
,0.7685467701,0.569951,0.17908,0.8149504195,0.648975,0.747464
,0.7552959637,0.563983,0.165097,0.8011441648,0.616588,0.754705
,0.7365530468,0.501175,0.155656,0.793668955,0.554935,0.75795
,0.7337634034,0.384173,0.148248,0.7766590389,0.459162,0.74697
,0.7347223433,0.247165,0.144575,0.772921434,0.319073,0.716692
,0.7282712928,0.116321,0.141383,0.7694889397,0.229553,0.659138
,0.7024670909,0.026745,0.150561,0.7372997712,0.135185,0.569419
,0.6985441548,0.000125,0.195995,0.7145690313,0.032886,0.491849
,0.6492023363,0,0.241504,0.7164759725,0,0.419181
,0.6327260047,0,0.27349,0.7446987033,0,0.355577
,0.5820765408,0,0.28779,0.7247139588,0,0.330076
,0.5506058757,0,0.286619,0.669641495,0,0.318833
,0.5183506233,0,0.28755,0.6217391304,0,0.309155
,0.4959462994,0,0.299963,0.5964912281,0,0.309579
,0.4841774911,0,0.325977,0.5830663616,0,0.306619
,0.4923720687,0,0.35728,0.5762776506,0,0.29943
,0.509981693,0.00005,0.374529,0.5806254767,0,0.294565
,0.5497341121,0.036969,0.368838,0.5847444699,0.003171,0.313663
,0.601604045,0.139766,0.337996,0.6117467582,0.026062,0.342953
,0.6388283498,0.277874,0.41053,0.6675819985,0.053881,0.393151
,0.661058321,0.41953,0.453802,0.7122044241,0.095768,0.489073
,0.6661145497,0.54998,0.41753,0.7433257056,0.143944,0.585877
,0.6692528986,0.641443,0.3502,0.7690312738,0.193599,0.651812
,0.6393514079,0.67303,0.288586,0.7613272311,0.214324,0.690301
,0.6241827216,0.640023,0.243377,0.733409611,0.22764,0.714534
,0.6106703862,0.55926,0.204138,0.7160945843,0.252084,0.730994
,0.6104088571,0.448445,0.165152,0.7085430969,0.253695,0.745316
,0.6025629849,0.315472,0.135649,0.7037376049,0.236414,0.747792
,0.6094499172,0.189372,0.109583,0.7236460717,0.234235,0.748727
,0.600645105,0.08931,0.079508,0.7170861937,0.2197,0.758982
,0.5968093453,0.019284,0.056531,0.6967963387,0.142143,0.754431
,0.6072705082,0.000039,0.084736,0.6733028223,0.035711,0.752609
,0.5736204341,0,0.164994,0.6750572082,0,0.759579
,0.5608055095,0,0.261239,0.6895499619,0,0.764382
,0.5159968617,0,0.289138,0.6787185355,0,0.773023
,0.4924592451,0,0.295395,0.6388253242,0,0.780981
,0.458809171,0,0.29986,0.5949656751,0,0.786785
,0.4473890681,0,0.293728,0.5651411137,0,0.786559
,0.4303896783,0,0.283599,0.5559877956,0,0.782767
,0.4314357946,0,0.278781,0.5524790236,0,0.778678
,0.4373637869,0,0.272528,0.5533943555,0,0.780783
,0.4618603435,0.013315,0.239491,0.5472158658,0.002956,0.782461
,0.5083253422,0.053855,0.172655,0.5638443936,0.049313,0.780742
,0.5484264667,0.110831,0.148204,0.603279939,0.139731,0.777372
,0.58137913,0.179512,0.17248,0.6422578185,0.290428,0.795825
,0.6190393165,0.25706,0.184447,0.6681922197,0.435671,0.815067
,0.6293261268,0.308544,0.19891,0.68733791,0.49728,0.814113
,0.5943684073,0.338109,0.197488,0.6786422578,0.522414,0.804055
,0.5914915875,0.33577,0.183865,0.6503432494,0.503239,0.790481
,0.5739691396,0.291033,0.17189,0.6398932113,0.450504,0.775566
,0.5725743178,0.222408,0.165212,0.6271548436,0.406564,0.760208
,0.5770203121,0.167801,0.163037,0.6324180015,0.370815,0.744321
,0.5914915875,0.106918,0.144809,0.6433257056,0.300306,0.720836
,0.6118036788,0.054092,0.141709,0.6625476735,0.201826,0.689988
,0.6097114463,0.01639,0.168546,0.6766590389,0.109057,0.642663
,0.5985528725,0.000635,0.207291,0.6739893211,0.026751,0.622118
,0.5737076105,0,0.231547,0.6780320366,0,0.621924
,0.5676052655,0,0.267695,0.6890160183,0,0.616094
,0.5252375556,0,0.295932,0.6661327231,0,0.621798
,0.501961468,0,0.314622,0.6167048055,0,0.615421
,0.4850492546,0,0.325427,0.5859649123,0,0.592546
,0.4775520879,0,0.345527,0.5663615561,0,0.557341
,0.4806032604,0,0.372938,0.5591151793,0,0.523718
,0.5077151077,0,0.381701,0.5774980931,0,0.493314
,0.5865225351,0.000151,0.378108,0.6133485889,0,0.46136
,0.6953186296,0.034346,0.368264,0.687109077,0.002893,0.43265
,0.7683724174,0.13576,0.342738,0.7634630053,0.048214,0.400948
,0.7911254468,0.295876,0.37762,0.7983218917,0.126944,0.39057
,0.7929561503,0.443778,0.389876,0.8278413425,0.234742,0.410313
,0.8035044896,0.527025,0.369204,0.8472158658,0.326494,0.411829
,0.8110888327,0.551983,0.342885,0.8682684973,0.395195,0.398901
,0.7938279139,0.534757,0.312775,0.8356216629,0.374044,0.380751
,0.7795309912,0.513278,0.282401,0.841037376,0.362023,0.366279
,0.7751721733,0.468731,0.264128,0.8202898551,0.35346,0.346986
,0.7627931305,0.388124,0.262736,0.8099923722,0.326305,0.318316
,0.7571266672,0.282626,0.271566,0.8073226545,0.2897,0.282419
,0.7626187778,0.176518,0.281963,0.8215865751,0.234421,0.234198
,0.7554703165,0.084923,0.249412,0.8124332571,0.167195,0.184354
,0.7267021184,0.022292,0.212604,0.7914569031,0.096078,0.139314
,0.7201638916,0.000031,0.225544,0.7662090008,0.02668,0.118374
,0.6721297184,0,0.236434,0.7504958047,0,0.116902
,0.6416179932,0,0.23611,0.7636155606,0,0.121731
,0.5840815971,0,0.216642,0.7404271548,0,0.134584
,0.5452881179,0,0.201368,0.6820747521,0,0.142032
,0.5288117862,0,0.192511,0.6415713196,0,0.143685
,0.5206172086,0,0.182606,0.6212814645,0,0.143521
,0.5130328655,0,0.174737,0.6141113654,0,0.141503
,0.5388370674,0,0.171008,0.6225781846,0,0.137501
,0.6146804986,0,0.175758,0.6479023646,0,0.12821
,0.7348095197,0.011673,0.166211,0.7125095347,0.002166,0.117659
,0.8024583733,0.052302,0.135156,0.7822273074,0.034678,0.102624
,0.8283497515,0.110546,0.139239,0.8186880244,0.089328,0.093919
,0.8362828001,0.187194,0.137526,0.8351639969,0.177615,0.097664
,0.8447389068,0.25026,0.113034,0.8481311976,0.249069,0.103322
,0.8408159707,0.291007,0.085735,0.8623951182,0.294398,0.112068
,0.8102170691,0.314229,0.066923,0.8382913806,0.303286,0.122593
,0.7909510941,0.315663,0.054754,0.8436308162,0.306966,0.133763
,0.7831923982,0.302257,0.048503,0.8356216629,0.294243,0.143476
,0.7701159446,0.272723,0.047138,0.8330282227,0.282923,0.148846
,0.7718594717,0.213936,0.050815,0.8330282227,0.273677,0.147331
,0.7726440589,0.14578,0.062919,0.831884058,0.221346,0.137924
,0.7641007759,0.076972,0.07788,0.8161708619,0.171159,0.122806
,0.7405631593,0.023897,0.098105,0.7773455378,0.112289,0.099541
,0.7394298666,0.000309,0.137345,0.7477498093,0.037757,0.089483
,0.6759654782,0,0.178083,0.7393592677,0,0.09215
,0.6526893906,0,0.219366,0.7626239512,0,0.092662
,0.6009938105,0,0.278465,0.7398169336,0,0.087078
,0.5712666725,0,0.336425,0.6843630816,0,0.077246
,0.547990585,0,0.377488,0.6434019832,0,0.064663
,0.5355243658,0,0.410597,0.6192982456,0,0.053391
,0.530468137,0,0.445741,0.6138825324,0,0.045355
,0.5583645715,0,0.478866,0.623798627,0,0.041566
,0.6359515299,0.000079,0.507391,0.6520976354,0,0.039832
,0.7389939848,0.02115,0.53234,0.7135774218,0.004627,0.040039
,0.8062069567,0.085513,0.568345,0.7768115942,0.055786,0.04171
,0.8330572749,0.176289,0.65754,0.8066361556,0.14511,0.043182
,0.8336675094,0.271979,0.743713,0.8350877193,0.300424,0.052046
,0.8477900793,0.35579,0.785918,0.8482837529,0.446654,0.059554
,0.8435184378,0.43407,0.804722,0.8429443173,0.53518,0.072885
,0.8165809432,0.528674,0.82125,0.8287566743,0.519118,0.096276
,0.8074274257,0.569609,0.841496,0.8376048818,0.505524,0.131215
,0.7981867318,0.547831,0.861723,0.8259344012,0.425119,0.175223
,0.7869409816,0.483007,0.874326,0.8286803966,0.408925,0.220959
,0.784848749,0.389371,0.875089,0.8264683448,0.396646,0.256325
,0.7850231017,0.268672,0.858799,0.8229595728,0.355293,0.264065
,0.7745619388,0.143249,0.835833,0.8023646072,0.271734,0.251562
,0.7449219772,0.044892,0.812999,0.7662852784,0.161927,0.227497
,0.7429169209,0.001365,0.811833,0.7376811594,0.049201,0.198263
,0.6997646238,0,0.821546,0.7342486651,0.000023,0.185976
,0.6675965478,0,0.83068,0.7630816171,0,0.170355
,0.6120652079,0,0.837828,0.7332570557,0,0.150831
,0.5830354808,0,0.841191,0.6745995423,0,0.129937
,0.5564466917,0,0.846203,0.6403508772,0,0.110635
,0.5455496469,0,0.853795,0.6128146453,0,0.09742
,0.5404934182,0,0.863559,0.6090007628,0,0.089097
