timestep,price_el_demand,price_el_source
5957,-25.68,25.68
5958,-27.78,27.78
5959,-28.54,28.54
5960,-32.31,32.31
5961,-35.04,35.04
5962,-34.9,34.9
5963,-34.24,34.24
5964,-32.92,32.92
5965,-28.27,28.27
5966,-25.82,25.82
5967,-27.73,27.73
5968,-29.22,29.22
5969,-33.6,33.6
5970,-35.78,35.78
5971,-37.04,37.04
5972,-37.96,37.96
5973,-34.7,34.7
5974,-34.35,34.35
5975,-32.38,32.38
5976,-29.13,29.13
5977,-25.06,25.06
5978,-23.83,23.83
5979,-22.87,22.87
5980,-19.94,19.94
5981,-18.09,18.09
5982,-18.93,18.93
5983,-16.71,16.71
5984,-23.97,23.97
5985,-28.15,28.15
5986,-28.08,28.08
5987,-31.14,31.14
5988,-29.8,29.8
5989,-27.61,27.61
5990,-25.92,25.92
5991,-25.99,25.99
5992,-26.45,26.45
5993,-29.32,29.32
5994,-33.93,33.93
5995,-36.97,36.97
5996,-39.68,39.68
5997,-36.8,36.8
5998,-35.32,35.32
5999,-33.3,33.3
6000,-27.72,27.72
6001,-24.99,24.99
6002,-24.18,24.18
6003,-20.64,20.64
6004,-22.09,22.09
6005,-25.45,25.45
6006,-39.41,39.41
6007,-45.69,45.69
6008,-48.78,48.78
6009,-45.18,45.18
6010,-41.97,41.97
6011,-41.99,41.99
6012,-33.45,33.45
6013,-31.62,31.62
6014,-31.7,31.7
6015,-32.62,32.62
6016,-32.59,32.59
6017,-40.78,40.78
6018,-42.95,42.95
6019,-46.93,46.93
6020,-51.02,51.02
6021,-43.21,43.21
6022,-38.11,38.11
6023,-32.76,32.76
6024,-31.42,31.42
6025,-30.54,30.54
6026,-27.9,27.9
6027,-25.49,25.49
6028,-25.64,25.64
6029,-29.29,29.29
6030,-37.95,37.95
6031,-45.76,45.76
6032,-48.66,48.66
6033,-47.01,47.01
6034,-46.75,46.75
6035,-44.62,44.62
6036,-38.96,38.96
6037,-38.31,38.31
6038,-34.18,34.18
6039,-37.86,37.86
6040,-36.98,36.98
6041,-41.25,41.25
6042,-45.38,45.38
6043,-45.9,45.9
6044,-46.9,46.9
6045,-41.89,41.89
6046,-37.89,37.89
6047,-32.81,32.81
6048,-30.12,30.12
6049,-27.96,27.96
6050,-24.31,24.31
6051,-22.92,22.92
6052,-22.66,22.66
6053,-27.95,27.95
6054,-37.28,37.28
6055,-44.46,44.46
6056,-46.48,46.48
6057,-46.17,46.17
6058,-44.01,44.01
6059,-44.04,44.04
6060,-40.9,40.9
6061,-38.17,38.17
6062,-36.94,36.94
6063,-37,37
6064,-36.98,36.98
6065,-42.98,42.98
6066,-44.04,44.04
6067,-46.24,46.24
6068,-48.58,48.58
6069,-42.88,42.88
6070,-36.96,36.96
6071,-32.67,32.67
6072,-30.14,30.14
6073,-25.09,25.09
6074,-25.3,25.3
6075,-23.04,23.04
6076,-23.09,23.09
6077,-26.8,26.8
6078,-37.57,37.57
6079,-45.96,45.96
6080,-47.67,47.67
6081,-48.11,48.11
6082,-45.85,45.85
6083,-45.96,45.96
6084,-44.42,44.42
6085,-42.47,42.47
6086,-41.05,41.05
6087,-39.66,39.66
6088,-38.48,38.48
6089,-41.46,41.46
6090,-45.91,45.91
6091,-47.1,47.1
6092,-46.18,46.18
6093,-42.64,42.64
6094,-37.8,37.8
6095,-32.48,32.48
6096,-31.57,31.57
6097,-28.99,28.99
6098,-28.03,28.03
6099,-24.3,24.3
6100,-23.08,23.08
6101,-27.59,27.59
6102,-38.76,38.76
6103,-44.94,44.94
6104,-47.39,47.39
6105,-47.8,47.8
6106,-47.32,47.32
6107,-47.09,47.09
6108,-46.24,46.24
6109,-42.91,42.91
6110,-39.34,39.34
6111,-38.1,38.1
6112,-35.85,35.85
6113,-37.79,37.79
6114,-39.32,39.32
6115,-40.97,40.97
6116,-40.25,40.25
6117,-35.62,35.62
6118,-35.02,35.02
6119,-30.99,30.99
6120,-29.83,29.83
6121,-26.56,26.56
6122,-23.8,23.8
6123,-19.05,19.05
6124,-15.26,15.26
6125,-20.97,20.97
6126,-26.24,26.24
6127,-28.79,28.79
6128,-31.87,31.87
6129,-35.26,35.26
6130,-36.94,36.94
6131,-37.04,37.04
6132,-36.97,36.97
6133,-35.53,35.53
6134,-31.87,31.87
6135,-30.14,30.14
6136,-28.12,28.12
6137,-30.29,30.29
6138,-32.27,32.27
6139,-35.01,35.01
6140,-36.7,36.7
6141,-32.22,32.22
6142,-31.37,31.37
6143,-28.36,28.36
6144,-25.33,25.33
6145,-21.89,21.89
6146,-17.08,17.08
6147,-15.16,15.16
6148,-14.3,14.3
6149,-13.83,13.83
6150,-16.07,16.07
6151,-18.41,18.41
6152,-23.07,23.07
6153,-27.65,27.65
6154,-34.53,34.53
6155,-36.79,36.79
6156,-34.35,34.35
6157,-27.15,27.15
6158,-23.07,23.07
6159,-20.61,20.61
6160,-22.02,22.02
6161,-25.12,25.12
6162,-29.24,29.24
6163,-37.82,37.82
6164,-40.49,40.49
6165,-35.9,35.9
6166,-33.44,33.44
6167,-27.33,27.33
6168,-25.74,25.74
6169,-20.93,20.93
6170,-15.17,15.17
6171,-15.24,15.24
6172,-14.32,14.32
6173,-21.02,21.02
6174,-40.45,40.45
6175,-45.01,45.01
6176,-47.92,47.92
6177,-46.99,46.99
6178,-47.95,47.95
6179,-48.06,48.06
6180,-43.97,43.97
6181,-40.94,40.94
6182,-40.4,40.4
6183,-40.43,40.43
6184,-40.91,40.91
6185,-43.96,43.96
6186,-46.97,46.97
6187,-49.95,49.95
6188,-48.41,48.41
6189,-41.48,41.48
6190,-32.67,32.67
6191,-29.22,29.22
6192,-28.06,28.06
6193,-25.5,25.5
6194,-25.55,25.55
6195,-22.01,22.01
6196,-23.82,23.82
6197,-28.04,28.04
6198,-38.96,38.96
6199,-50.24,50.24
6200,-54.12,54.12
6201,-52.07,52.07
6202,-47.96,47.96
6203,-43.96,43.96
6204,-36.98,36.98
6205,-31.83,31.83
6206,-32.07,32.07
6207,-37.98,37.98
6208,-41.09,41.09
6209,-45.72,45.72
6210,-46.59,46.59
6211,-47.51,47.51
6212,-48.44,48.44
6213,-41.19,41.19
6214,-35.11,35.11
6215,-27.73,27.73
6216,-27.02,27.02
6217,-23.06,23.06
6218,-20.01,20.01
6219,-13.95,13.95
6220,-18.99,18.99
6221,-25.73,25.73
6222,-37.39,37.39
6223,-43.93,43.93
6224,-46.88,46.88
6225,-45.96,45.96
6226,-40.9,40.9
6227,-31.57,31.57
6228,-28.92,28.92
6229,-26.31,26.31
6230,-26.3,26.3
6231,-28.96,28.96
6232,-30.83,30.83
6233,-41.05,41.05
6234,-46.42,46.42
6235,-49,49
6236,-48.12,48.12
6237,-41,41
6238,-34.11,34.11
6239,-30.12,30.12
6240,-28.37,28.37
6241,-25.01,25.01
6242,-22.05,22.05
6243,-17.03,17.03
6244,-18.84,18.84
6245,-25.1,25.1
6246,-41.03,41.03
6247,-49.71,49.71
6248,-47.76,47.76
6249,-46.36,46.36
6250,-46.3,46.3
6251,-40.09,40.09
6252,-30.76,30.76
6253,-30.94,30.94
6254,-30.29,30.29
6255,-31.64,31.64
6256,-39.24,39.24
6257,-45.09,45.09
6258,-46.92,46.92
6259,-50.24,50.24
6260,-49.19,49.19
6261,-41.38,41.38
6262,-36.98,36.98
6263,-31.75,31.75
6264,-32.48,32.48
6265,-30.17,30.17
6266,-28.01,28.01
6267,-23.08,23.08
6268,-26.02,26.02
6269,-29.65,29.65
6270,-41.84,41.84
6271,-50.1,50.1
6272,-50.28,50.28
6273,-50.86,50.86
6274,-49.73,49.73
6275,-48.76,48.76
6276,-43.17,43.17
6277,-40.46,40.46
6278,-38.92,38.92
6279,-40.34,40.34
6280,-41.47,41.47
6281,-47.29,47.29
6282,-49.79,49.79
6283,-49,49
6284,-48.96,48.96
6285,-46.1,46.1
6286,-43.28,43.28
6287,-37.92,37.92
6288,-34.02,34.02
6289,-32.03,32.03
6290,-30.18,30.18
6291,-27.85,27.85
6292,-25.02,25.02
6293,-28.9,28.9
6294,-29.92,29.92
6295,-33.45,33.45
6296,-38.22,38.22
6297,-42.05,42.05
6298,-41.85,41.85
6299,-43.17,43.17
6300,-43.71,43.71
6301,-37.12,37.12
6302,-34.24,34.24
6303,-34.9,34.9
6304,-36.94,36.94
6305,-41.94,41.94
6306,-46.42,46.42
6307,-49.37,49.37
6308,-47.52,47.52
6309,-40.95,40.95
6310,-40.45,40.45
6311,-33.04,33.04
6312,-35.07,35.07
6313,-32.45,32.45
6314,-29.18,29.18
6315,-25.86,25.86
6316,-22.13,22.13
6317,-22.98,22.98
6318,-23.08,23.08
6319,-24.01,24.01
6320,-31.7,31.7
6321,-35.28,35.28
6322,-34.17,34.17
6323,-33.94,33.94
6324,-33.62,33.62
6325,-29.99,29.99
6326,-24.97,24.97
6327,-20.53,20.53
6328,-22.35,22.35
6329,-26.77,26.77
6330,-33.16,33.16
6331,-38.06,38.06
6332,-39.01,39.01
6333,-33.07,33.07
6334,-27.96,27.96
6335,-14.24,14.24
6336,-15.11,15.11
6337,-14.27,14.27
6338,-13.12,13.12
6339,-9.85,9.85
6340,-10.83,10.83
6341,-15.1,15.1
6342,-35.45,35.45
6343,-40.09,40.09
6344,-40.91,40.91
6345,-36.47,36.47
6346,-31.49,31.49
6347,-29.62,29.62
6348,-26.35,26.35
6349,-25.95,25.95
6350,-28.08,28.08
6351,-29.27,29.27
6352,-29.21,29.21
6353,-31.51,31.51
6354,-39,39
6355,-48.88,48.88
6356,-43.78,43.78
6357,-40.02,40.02
6358,-34.51,34.51
6359,-29.25,29.25
6360,-28.06,28.06
6361,-26.51,26.51
6362,-25.04,25.04
6363,-23.03,23.03
6364,-25.23,25.23
6365,-28.88,28.88
6366,-44.37,44.37
6367,-52.5,52.5
6368,-50.94,50.94
6369,-48.03,48.03
6370,-44.03,44.03
6371,-42.68,42.68
6372,-31.6,31.6
6373,-30.65,30.65
6374,-30.54,30.54
6375,-31.85,31.85
6376,-41,41
6377,-45.88,45.88
6378,-49.55,49.55
6379,-69.3,69.3
6380,-64.94,64.94
6381,-47.33,47.33
6382,-41.99,41.99
6383,-33.09,33.09
6384,-32.71,32.71
6385,-30.27,30.27
6386,-29.1,29.1
6387,-25.96,25.96
6388,-26.17,26.17
6389,-28.89,28.89
6390,-41.1,41.1
6391,-45.42,45.42
6392,-49.94,49.94
6393,-42.95,42.95
6394,-39.27,39.27
6395,-35.01,35.01
6396,-30.98,30.98
6397,-31.57,31.57
6398,-32.58,32.58
6399,-37,37
6400,-40.05,40.05
6401,-42.95,42.95
6402,-47.93,47.93
6403,-52.91,52.91
6404,-46.63,46.63
6405,-41.32,41.32
6406,-35.2,35.2
6407,-30.53,30.53
6408,-29.38,29.38
6409,-27.74,27.74
6410,-27.85,27.85
6411,-25.35,25.35
6412,-25.07,25.07
6413,-28.52,28.52
6414,-44.93,44.93
6415,-53.98,53.98
6416,-53.79,53.79
6417,-49.83,49.83
6418,-48.26,48.26
6419,-42.91,42.91
6420,-34.57,34.57
6421,-32.8,32.8
6422,-30.48,30.48
6423,-32.04,32.04
6424,-31.06,31.06
6425,-35.24,35.24
6426,-41.97,41.97
6427,-43.94,43.94
6428,-40,40
6429,-34.96,34.96
6430,-31.47,31.47
6431,-27.29,27.29
6432,-26.53,26.53
6433,-26.07,26.07
6434,-24.09,24.09
6435,-19.49,19.49
6436,-21.45,21.45
6437,-25.74,25.74
6438,-40.06,40.06
6439,-47.1,47.1
6440,-49.2,49.2
6441,-42.95,42.95
6442,-42.98,42.98
6443,-41.12,41.12
6444,-34.4,34.4
6445,-31.38,31.38
6446,-30.29,30.29
6447,-31.25,31.25
6448,-32.28,32.28
6449,-37.65,37.65
6450,-41.92,41.92
6451,-43.92,43.92
6452,-42.97,42.97
6453,-35.05,35.05
6454,-32.07,32.07
6455,-30,30
6456,-29.6,29.6
6457,-28.75,28.75
6458,-29.76,29.76
6459,-28.67,28.67
6460,-28.11,28.11
6461,-27.73,27.73
6462,-30.95,30.95
6463,-33.17,33.17
6464,-35.93,35.93
6465,-38.23,38.23
6466,-37.16,37.16
6467,-32.76,32.76
6468,-30.42,30.42
6469,-29,29
6470,-25.7,25.7
6471,-28.09,28.09
6472,-30.34,30.34
6473,-32.89,32.89
6474,-39.32,39.32
6475,-43.95,43.95
6476,-39.54,39.54
6477,-33.32,33.32
6478,-33.72,33.72
6479,-29.63,29.63
6480,-27.9,27.9
6481,-26.07,26.07
6482,-25.65,25.65
6483,-21.23,21.23
6484,-21.64,21.64
6485,-19.88,19.88
6486,-21.12,21.12
6487,-21.48,21.48
6488,-22.7,22.7
6489,-23.22,23.22
6490,-22.04,22.04
6491,-23.07,23.07
6492,-24.07,24.07
6493,-21.79,21.79
6494,-17.41,17.41
6495,-19.5,19.5
6496,-24.01,24.01
6497,-29.35,29.35
6498,-34.34,34.34
6499,-40.07,40.07
6500,-40.56,40.56
6501,-35.62,35.62
6502,-35.27,35.27
6503,-32.94,32.94
6504,-25.66,25.66
6505,-23.94,23.94
6506,-25.05,25.05
6507,-23.01,23.01
6508,-22.61,22.61
6509,-23.96,23.96
6510,-44.95,44.95
6511,-53.97,53.97
6512,-57.54,57.54
6513,-52.01,52.01
6514,-45.6,45.6
6515,-45.02,45.02
6516,-40.03,40.03
6517,-38.33,38.33
6518,-35.65,35.65
6519,-40.03,40.03
6520,-44.96,44.96
6521,-49.93,49.93
6522,-53.99,53.99
6523,-63.24,63.24
6524,-53.41,53.41
6525,-44.95,44.95
6526,-37.09,37.09
6527,-32.73,32.73
6528,-32.69,32.69
6529,-32.05,32.05
6530,-30.56,30.56
6531,-28.01,28.01
6532,-26.69,26.69
6533,-30.15,30.15
6534,-44.49,44.49
6535,-54.76,54.76
6536,-58.41,58.41
6537,-56.6,56.6
6538,-54.56,54.56
6539,-55.93,55.93
6540,-52,52
6541,-50.6,50.6
6542,-48.59,48.59
6543,-46.31,46.31
6544,-48.67,48.67
6545,-48.42,48.42
6546,-51.99,51.99
6547,-62.18,62.18
6548,-53.97,53.97
6549,-45.71,45.71
6550,-38.53,38.53
6551,-33.31,33.31
6552,-32.78,32.78
6553,-32.51,32.51
6554,-32.01,32.01
6555,-30.32,30.32
6556,-30.39,30.39
6557,-35.71,35.71
6558,-48.11,48.11
6559,-58,58
6560,-60.88,60.88
6561,-65,65
6562,-55.85,55.85
6563,-55.85,55.85
6564,-52.99,52.99
6565,-50.98,50.98
6566,-49.43,49.43
6567,-49.76,49.76
6568,-50.95,50.95
6569,-54.74,54.74
6570,-56.75,56.75
6571,-69.45,69.45
6572,-54.91,54.91
6573,-50.59,50.59
6574,-42.93,42.93
6575,-35.72,35.72
6576,-33.9,33.9
6577,-32.04,32.04
6578,-31.7,31.7
6579,-29.6,29.6
6580,-29.62,29.62
6581,-32.63,32.63
6582,-48,48
6583,-59.98,59.98
6584,-59.64,59.64
6585,-54.03,54.03
6586,-51.99,51.99
6587,-50.83,50.83
6588,-47.28,47.28
6589,-46.12,46.12
6590,-46.28,46.28
6591,-47.88,47.88
6592,-48.92,48.92
6593,-51.06,51.06
6594,-52.9,52.9
6595,-63.38,63.38
6596,-59.91,59.91
6597,-50.57,50.57
6598,-44.96,44.96
6599,-41.08,41.08
6600,-31.48,31.48
6601,-30.01,30.01
6602,-27.37,27.37
6603,-27.26,27.26
6604,-25.99,25.99
6605,-27.94,27.94
6606,-36.41,36.41
6607,-41.05,41.05
6608,-37.74,37.74
6609,-35.03,35.03
6610,-25.76,25.76
6611,-25.07,25.07
6612,-24.46,24.46
6613,-21.04,21.04
6614,-21.07,21.07
6615,-24.35,24.35
6616,-28.93,28.93
6617,-37.81,37.81
6618,-44.97,44.97
6619,-51.93,51.93
6620,-45.11,45.11
6621,-35.92,35.92
6622,-31.27,31.27
6623,-25.24,25.24
6624,-27.34,27.34
6625,-25.43,25.43
6626,-24.69,24.69
6627,-25.19,25.19
6628,-23.45,23.45
6629,-23.81,23.81
6630,-27.08,27.08
6631,-34.02,34.02
6632,-37.31,37.31
6633,-34.85,34.85
6634,-32.79,32.79
6635,-27.02,27.02
6636,-24.06,24.06
6637,-22.96,22.96
6638,-20.98,20.98
6639,-22.98,22.98
6640,-27.06,27.06
6641,-36.96,36.96
6642,-39.91,39.91
6643,-42.96,42.96
6644,-39.21,39.21
6645,-31.43,31.43
6646,-28.78,28.78
6647,-24.03,24.03
6648,-24.84,24.84
6649,-20.93,20.93
6650,-24.39,24.39
6651,-23.09,23.09
6652,-23.34,23.34
6653,-24.05,24.05
6654,-25.06,25.06
6655,-25.56,25.56
6656,-30.88,30.88
6657,-33.22,33.22
6658,-33.21,33.21
6659,-34.6,34.6
6660,-32,32
6661,-28.72,28.72
6662,-28.78,28.78
6663,-31.13,31.13
6664,-32.81,32.81
6665,-34.09,34.09
6666,-40.26,40.26
6667,-47.76,47.76
6668,-43.03,43.03
6669,-35.83,35.83
6670,-34.28,34.28
6671,-32.16,32.16
6672,-28.34,28.34
6673,-29.24,29.24
6674,-28.46,28.46
6675,-26.95,26.95
6676,-25.79,25.79
6677,-27.17,27.17
6678,-43.24,43.24
6679,-52.78,52.78
6680,-52.17,52.17
6681,-49.89,49.89
6682,-45.45,45.45
6683,-39.07,39.07
6684,-31.07,31.07
6685,-28.33,28.33
6686,-27.07,27.07
6687,-29.34,29.34
6688,-31.63,31.63
6689,-40.06,40.06
6690,-43.6,43.6
6691,-45.91,45.91
6692,-40.93,40.93
6693,-29.78,29.78
6694,-25.51,25.51
6695,-13.83,13.83
6696,-24.1,24.1
6697,-19.69,19.69
6698,-15.07,15.07
6699,-15.08,15.08
6700,-12.76,12.76
6701,-22.94,22.94
6702,-33.64,33.64
6703,-42.96,42.96
6704,-44.02,44.02
6705,-43.05,43.05
6706,-38.88,38.88
6707,-39.09,39.09
6708,-33.42,33.42
6709,-31.75,31.75
6710,-30.91,30.91
6711,-30.06,30.06
6712,-30.04,30.04
6713,-31.69,31.69
6714,-33.52,33.52
6715,-35.84,35.84
6716,-32.82,32.82
6717,-29.09,29.09
6718,-26.75,26.75
6719,-17.93,17.93
6720,-15.6,15.6
6721,-15.52,15.52
6722,-15.72,15.72
6723,-15.82,15.82
6724,-16.56,16.56
6725,-25.26,25.26
6726,-38.51,38.51
6727,-51.96,51.96
6728,-55.31,55.31
6729,-53.9,53.9
6730,-50.03,50.03
6731,-49.95,49.95
6732,-46.81,46.81
6733,-45.58,45.58
6734,-42.95,42.95
6735,-40.03,40.03
6736,-35.39,35.39
6737,-37.82,37.82
6738,-41.14,41.14
6739,-41.42,41.42
6740,-35.32,35.32
6741,-32.15,32.15
6742,-29.26,29.26
6743,-27.06,27.06
6744,-17.98,17.98
6745,-15.53,15.53
6746,-14.75,14.75
6747,-13.46,13.46
6748,-14.16,14.16
6749,-25.04,25.04
6750,-34.23,34.23
6751,-39.04,39.04
6752,-41.93,41.93
6753,-37.31,37.31
6754,-36.54,36.54
6755,-33.77,33.77
6756,-32.1,32.1
6757,-31.9,31.9
6758,-30.91,30.91
6759,-32.6,32.6
6760,-35.14,35.14
6761,-42.12,42.12
6762,-45,45
6763,-57.44,57.44
6764,-49.23,49.23
6765,-39.73,39.73
6766,-32.08,32.08
6767,-30.37,30.37
6768,-28.79,28.79
6769,-27.09,27.09
6770,-26.01,26.01
6771,-25.05,25.05
6772,-25.33,25.33
6773,-27.79,27.79
6774,-37.07,37.07
6775,-46.82,46.82
6776,-46.88,46.88
6777,-45.95,45.95
6778,-45.1,45.1
6779,-44.99,44.99
6780,-42.9,42.9
6781,-36.72,36.72
6782,-35.25,35.25
6783,-43.17,43.17
6784,-45,45
6785,-49.89,49.89
6786,-52.22,52.22
6787,-58.41,58.41
6788,-48.95,48.95
6789,-42.94,42.94
6790,-32.93,32.93
6791,-31.29,31.29
6792,-31.42,31.42
6793,-30.86,30.86
6794,-29.79,29.79
6795,-28.05,28.05
6796,-27.14,27.14
6797,-27.59,27.59
6798,-29.71,29.71
6799,-33.31,33.31
6800,-35.2,35.2
6801,-38.28,38.28
6802,-38.55,38.55
6803,-41.52,41.52
6804,-35.82,35.82
6805,-32.11,32.11
6806,-30.99,30.99
6807,-32.02,32.02
6808,-34.15,34.15
6809,-36.94,36.94
6810,-42.07,42.07
6811,-48.43,48.43
6812,-43.45,43.45
6813,-34.91,34.91
6814,-33.14,33.14
6815,-30.99,30.99
6816,-31.54,31.54
6817,-28.03,28.03
6818,-26.49,26.49
6819,-22.27,22.27
6820,-21.21,21.21
6821,-20.44,20.44
6822,-23.09,23.09
6823,-24.08,24.08
6824,-28.05,28.05
6825,-32.62,32.62
6826,-34.21,34.21
6827,-34.67,34.67
6828,-32.84,32.84
6829,-29.07,29.07
6830,-27.59,27.59
6831,-27.06,27.06
6832,-28.03,28.03
6833,-31.57,31.57
6834,-40.06,40.06
6835,-47.53,47.53
6836,-44.07,44.07
6837,-34.56,34.56
6838,-34.4,34.4
6839,-29.8,29.8
6840,-27.07,27.07
6841,-21.72,21.72
6842,-20.06,20.06
6843,-15.52,15.52
6844,-13.83,13.83
6845,-19.39,19.39
6846,-35.44,35.44
6847,-41.96,41.96
6848,-44.91,44.91
6849,-44.38,44.38
6850,-44.92,44.92
6851,-43.79,43.79
6852,-40.09,40.09
6853,-41.41,41.41
6854,-40.78,40.78
6855,-43.95,43.95
6856,-44.92,44.92
6857,-44.95,44.95
6858,-51.8,51.8
6859,-57.74,57.74
6860,-50,50
6861,-44.35,44.35
6862,-35.06,35.06
6863,-33.23,33.23
6864,-32.05,32.05
6865,-30.49,30.49
6866,-29.45,29.45
6867,-27.97,27.97
6868,-26.72,26.72
6869,-28.8,28.8
6870,-40.37,40.37
6871,-54.87,54.87
6872,-57.34,57.34
6873,-50.05,50.05
6874,-46.35,46.35
6875,-44.92,44.92
6876,-37.85,37.85
6877,-36.6,36.6
6878,-36,36
6879,-38.41,38.41
6880,-42.86,42.86
6881,-48.46,48.46
6882,-57.77,57.77
6883,-67.8,67.8
6884,-52.05,52.05
6885,-45,45
6886,-36.18,36.18
6887,-32.26,32.26
6888,-30,30
6889,-27.28,27.28
6890,-26.25,26.25
6891,-24.08,24.08
6892,-24.27,24.27
6893,-26.36,26.36
6894,-38.24,38.24
6895,-51.92,51.92
6896,-54.15,54.15
6897,-55.82,55.82
6898,-55,55
6899,-54.28,54.28
6900,-45.98,45.98
6901,-44.97,44.97
6902,-43.21,43.21
6903,-44.92,44.92
6904,-45.84,45.84
6905,-48.58,48.58
6906,-51.94,51.94
6907,-61.63,61.63
6908,-52.32,52.32
6909,-44.95,44.95
6910,-41.65,41.65
6911,-31.64,31.64
6912,-29.87,29.87
6913,-28.65,28.65
6914,-25.77,25.77
6915,-23.3,23.3
6916,-24.68,24.68
6917,-28.03,28.03
6918,-38.43,38.43
6919,-52.98,52.98
6920,-54.94,54.94
6921,-55,55
6922,-55,55
6923,-55.52,55.52
6924,-52.44,52.44
6925,-48.31,48.31
6926,-45.92,45.92
6927,-45.03,45.03
6928,-41.9,41.9
6929,-44.98,44.98
6930,-49.93,49.93
6931,-57.94,57.94
6932,-46.96,46.96
6933,-37.09,37.09
6934,-32.28,32.28
6935,-30.74,30.74
6936,-30.02,30.02
6937,-28.42,28.42
6938,-27.26,27.26
6939,-24.92,24.92
6940,-25.24,25.24
6941,-27.77,27.77
6942,-35.78,35.78
6943,-50.95,50.95
6944,-53.87,53.87
6945,-55.1,55.1
6946,-54.11,54.11
6947,-51.93,51.93
6948,-49.18,49.18
6949,-45.35,45.35
6950,-43.63,43.63
6951,-39.01,39.01
6952,-38.13,38.13
6953,-41.65,41.65
6954,-45.94,45.94
6955,-52.29,52.29
6956,-45.15,45.15
6957,-36.18,36.18
6958,-34.22,34.22
6959,-31.13,31.13
6960,-29.99,29.99
6961,-28.18,28.18
6962,-27.75,27.75
6963,-25.04,25.04
6964,-24.88,24.88
6965,-25.11,25.11
6966,-28.71,28.71
6967,-32.92,32.92
6968,-34.45,34.45
6969,-35.15,35.15
6970,-34.15,34.15
6971,-31.61,31.61
6972,-29.64,29.64
6973,-25.61,25.61
6974,-25.38,25.38
6975,-28.04,28.04
6976,-30,30
6977,-34.96,34.96
6978,-39.27,39.27
6979,-44.93,44.93
6980,-34.09,34.09
6981,-28.76,28.76
6982,-28.06,28.06
6983,-21.46,21.46
6984,-15.74,15.74
6985,-11.97,11.97
6986,-11.15,11.15
6987,-12.75,12.75
6988,-10.93,10.93
6989,-13.21,13.21
6990,-14.55,14.55
6991,-13.2,13.2
6992,-15.95,15.95
6993,-18.06,18.06
6994,-16.1,16.1
6995,-13.44,13.44
6996,-10.71,10.71
6997,-6.21,6.21
6998,-7.99,7.99
6999,-8.24,8.24
7000,-11.65,11.65
7001,-16.74,16.74
7002,-28.03,28.03
7003,-32.72,32.72
7004,-26.08,26.08
7005,-15.29,15.29
7006,-14.48,14.48
7007,-8.76,8.76
7008,-8.18,8.18
7009,-0.11,0.11
7010,-0.15,0.15
7011,-4.83,4.83
7012,-6.28,6.28
7013,-10.66,10.66
7014,-29.34,29.34
7015,-39.22,39.22
7016,-36.81,36.81
7017,-34.35,34.35
7018,-32.6,32.6
7019,-32.31,32.31
7020,-30.71,30.71
7021,-31.51,31.51
7022,-32.38,32.38
7023,-32.9,32.9
7024,-34.08,34.08
7025,-42.44,42.44
7026,-47.98,47.98
7027,-57.98,57.98
7028,-46.8,46.8
7029,-36.19,36.19
7030,-34.34,34.34
7031,-28.05,28.05
7032,-28.01,28.01
7033,-27.01,27.01
7034,-26.27,26.27
7035,-23.8,23.8
7036,-24.55,24.55
7037,-26.87,26.87
7038,-37.44,37.44
7039,-46.44,46.44
7040,-48.93,48.93
7041,-46.19,46.19
7042,-44.49,44.49
7043,-38.17,38.17
7044,-32.58,32.58
7045,-31.41,31.41
7046,-31.36,31.36
7047,-29.52,29.52
7048,-29.43,29.43
7049,-29.71,29.71
7050,-34.18,34.18
7051,-38.11,38.11
7052,-29.92,29.92
7053,-28.87,28.87
7054,-25.03,25.03
7055,-12.94,12.94
7056,-10.56,10.56
7057,-8.65,8.65
7058,-2.91,2.91
7059,-0.07,0.07
7060,-4.47,4.47
7061,-11.63,11.63
7062,-27.05,27.05
7063,-33.2,33.2
7064,-32.92,32.92
7065,-30.04,30.04
7066,-30.09,30.09
7067,-32.33,32.33
7068,-32.75,32.75
7069,-32.35,32.35
7070,-33.05,33.05
7071,-33.24,33.24
7072,-32.84,32.84
7073,-32.99,32.99
7074,-43.66,43.66
7075,-45.98,45.98
7076,-33.75,33.75
7077,-30.01,30.01
7078,-29.01,29.01
7079,-26.02,26.02
7080,-21.48,21.48
7081,-21.5,21.5
7082,-16.06,16.06
7083,-24.93,24.93
7084,-24.94,24.94
7085,-27.52,27.52
7086,-32.14,32.14
7087,-45.99,45.99
7088,-50.27,50.27
7089,-50.96,50.96
7090,-57.85,57.85
7091,-60.31,60.31
7092,-54.06,54.06
7093,-49.41,49.41
7094,-47.46,47.46
7095,-47.94,47.94
7096,-47.9,47.9
7097,-49.95,49.95
7098,-56.98,56.98
7099,-58.16,58.16
7100,-46.5,46.5
7101,-31.91,31.91
7102,-29.94,29.94
7103,-28.01,28.01
7104,-29.52,29.52
7105,-26.89,26.89
7106,-24.92,24.92
7107,-20.5,20.5
7108,-24.01,24.01
7109,-25.47,25.47
7110,-35.92,35.92
7111,-51.97,51.97
7112,-53.11,53.11
7113,-49.95,49.95
7114,-46.91,46.91
7115,-40.06,40.06
7116,-31.97,31.97
7117,-30.74,30.74
7118,-31.27,31.27
7119,-31.31,31.31
7120,-41.13,41.13
7121,-44.48,44.48
7122,-49.93,49.93
7123,-49.92,49.92
7124,-40.09,40.09
7125,-31.56,31.56
7126,-30.69,30.69
7127,-29.9,29.9
7128,-20.01,20.01
7129,-22.98,22.98
